Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","496","Mongolia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","92.467787","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","93.468521","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","92.56786","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","92.067494","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","89.665733","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","90.1661","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","89.86588","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","91.166833","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","93.068227","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","94.669401","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","96.370648","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","97.971822","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","100.073363","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.775343","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","103.57593","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","102.575197","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","98.872482","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","98.472189","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","97.871749","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","496","Mongolia","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","98.071895","X","Figure from international organizations","base year is 2015"
